"","X","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2969",185,"#iPhone #App #Pattern #Shooter - #Photo &amp; Video #white #people #meet #samsung #galaxy #htc #8s #link:play.goog... http://t.co/ZBp2aAYtpW",FALSE,0,NA,"2014-03-26 03:37:56",FALSE,NA,"448665126191628288",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ella_1977",0,FALSE,FALSE,NA,NA
"3305",26,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #Miami #NewJersey",FALSE,0,NA,"2014-03-20 23:01:56",FALSE,NA,"446783727356891136",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"4168",196,"#CheckOut this awesome image from #Astronomy #PictureOfTheDay #Space #Galaxy #GODorAliens

http://t.co/AyeEd4RMQ6 http://t.co/vVO7Mh16uD",FALSE,0,NA,"2014-03-25 18:57:15",FALSE,NA,"448534093806845952",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","HELPmeTellWORLD",0,FALSE,FALSE,NA,NA
"3403",26,"Wearing my #galaxy #NikeElite socks to Glow in the dark golf looks crazy http://t.co/UE9mIxomUQ",FALSE,0,NA,"2014-03-21 22:55:09",FALSE,NA,"447144409852051457",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Lancer092394",0,FALSE,FALSE,NA,NA
"1625",33,"#infinity #galaxy http://t.co/gkqcc1femL",FALSE,0,NA,"2014-03-17 22:36:40",FALSE,NA,"445690205476253696",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MahoneOrDie95",0,FALSE,FALSE,NA,NA
"215",17,"Yeayyy for clats day. #RoyGBiv #Galaxy http://t.co/0WXn12mzxq",FALSE,1,NA,"2014-03-18 23:01:31",FALSE,NA,"446058846625472513",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KendzTheGreat",1,FALSE,FALSE,NA,NA
"1627",35,"I feel like playing cod right now.. #bo2 #galaxy #cod #OpTicGaming #gamer #faze #complexity #gaming #followforfollow #bmx",FALSE,1,NA,"2014-03-17 22:36:25",FALSE,NA,"445690142401892354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brian_leelee",0,FALSE,FALSE,NA,NA
"2543",56,"RT @VictorianSteam: My shops &lt;http://t.co/sPStIh3vmF&gt; &lt;http://t.co/8DyYFUTXFy&gt; #Sony #iPad #iPhone #Galaxy #Italy #Altec #Samsung #SXSW htt‚Ä¶",FALSE,0,NA,"2014-03-23 22:07:51",FALSE,NA,"447857283280539648",NA,"web","AdmiralWilhelm",2,TRUE,FALSE,NA,NA
"1759",167,"#enemybrand #teamrider @rupac23_rvk #puttinginwork rocking our #MATHMATICS #design &amp; #galaxy #camper #180... http://t.co/6QpW2Qkqqc",FALSE,0,NA,"2014-03-17 18:37:20",FALSE,NA,"445629976738791424",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","EnemyBrand",0,FALSE,FALSE,NA,NA
"1509",216,"#Icecream #galaxy #chocolate #chinese #Film  #ChanningTatum  perfect night in on my own!:) http://t.co/ZgyX9ko9rf",FALSE,0,NA,"2014-03-17 16:53:48",FALSE,NA,"445603922032726016",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","ShannonCiddie",0,FALSE,FALSE,NA,NA
"884",189,"RT @LincolnsBoombox: Same happened to the officers' eCog Pluto Microsoft #Surface tablet  http://t.co/ytPSsfhory ‚Ä¶ #Sony #iPad #iPhone #Sam‚Ä¶",FALSE,0,NA,"2014-03-17 17:57:27",FALSE,NA,"445619940230307840",NA,"web","VictorianSteam",1,TRUE,FALSE,NA,NA
"3532",57,"Because I thought my phone case was boring, I painted it. #galaxy #phonecase http://t.co/0n4dkfbS7u",FALSE,0,NA,"2014-03-22 22:49:03",FALSE,NA,"447505261323091968",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","reichardtgrace",0,FALSE,FALSE,NA,NA
"1146",152,"Being a PRO. #DIY #theluckyone #t-shirt #galaxy http://t.co/8Y2yAGp8El",FALSE,0,NA,"2014-03-17 18:59:45",FALSE,NA,"445635617163329536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HrisianaSpasova",0,FALSE,FALSE,NA,NA
"3441",64,"RT @maximaxoo: #Space: bright #spiral #galaxy Messier 63, the 'Sunflower Galaxy'
http://t.co/AljucahHeu via @apod http://t.co/8SIuwmhGoV",FALSE,0,NA,"2014-03-21 22:13:03",FALSE,NA,"447133816902414336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rosannacappell3",67,TRUE,FALSE,NA,NA
"731",36,"You'll find great #PayMonthly deals here, #Galaxy Note 2 (Titanium Grey) Save ÔøΩÔøΩ now! http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-17 22:35:50",FALSE,NA,"445689996386004995",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"2102",211,"Ontario CAN Brampton http://t.co/9Kgf471iQ0 BREAKING NEWS 843  vanisan24  #samsung #em #receba #at #ofertas #galaxy",FALSE,0,NA,"2014-03-17 17:04:02",FALSE,NA,"445606498358792192",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","vanisan24",0,FALSE,FALSE,NA,NA
"1772",180,"Cases #samsung #galaxy #note II #gameofthrones #stark #lannister #targaryen http://t.co/xyfRmnA0Vb",FALSE,0,NA,"2014-03-17 18:05:41",FALSE,NA,"445622011432550400",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","vacamarela2012",0,FALSE,FALSE,NA,NA
"1708",116,"Samsung Galaxy backdoor allows files access on the mobile's storage
http://t.co/JHWe8Ryy1B
#securityaffairs #Samsung #backdoor #Galaxy",FALSE,0,NA,"2014-03-17 19:49:39",FALSE,NA,"445648175521861633",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","securityaffairs",1,FALSE,FALSE,NA,NA
"3934",261,"Part of the #galaxy collection :) photographing those and some others and should list them today :) #jewelry... http://t.co/tteWnZDFwt",FALSE,1,NA,"2014-03-24 13:46:27",FALSE,NA,"448093488786067456",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","PetitPlat",1,FALSE,FALSE,NA,NA
"4128",156,"#Samsung still working on a waterproof and dustproof #Galaxy #S5 Active Morning Ledger http://t.co/Gg7W5GxFSA",FALSE,0,NA,"2014-03-25 19:38:15",FALSE,NA,"448544409844318208",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Geekossip",0,FALSE,FALSE,NA,NA
"2506",19,"#the #galaxy #is #ours galactic heels!!! In Love Ì†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ±†Ì†ΩÌ±† http://t.co/DR7ruT1rdZ",FALSE,1,NA,"2014-03-23 22:59:49",FALSE,NA,"447870361280196608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BerryJoell2399",0,FALSE,FALSE,-80.2184987,25.94864487
"2184",293,"One stop shop for the best deals on #O2 ! Samsung #Galaxy 3 Mini; High acceptance rate, http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-17 13:56:55",FALSE,NA,"445559406634479616",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"2366",176,"RT @chandraxray: Chandra Flashback of the Day ‚Äì Whirlpool Galaxy: A Classic Beauty http://t.co/qzU8lpZbxp #galaxy http://t.co/687sYRxBD1",FALSE,0,NA,"2014-03-19 18:25:51",FALSE,NA,"446351864360345600",NA,"<a href=""http://shiningsea.measuredvoice.com"" rel=""nofollow"">Shining Sea</a>","GreatGovTweets",41,TRUE,FALSE,NA,NA
"346",49,"#hotchocolate watching dallas #perfection #galaxy xx ‚ù§‚ù§Ì†ΩÌ∏çÌ†ΩÌ∏ç http://t.co/NRo3HAhTuq",FALSE,0,NA,"2014-03-17 22:18:01",FALSE,NA,"445685515199987713",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","georgia98hannon",0,FALSE,FALSE,NA,NA
"3556",81,"How husinich hasn't been shown at least a yellow today is beyond me #foulsfordays #RSL #Galaxy",FALSE,0,NA,"2014-03-22 22:01:32",FALSE,NA,"447493305874776064",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jordan_eck",0,FALSE,FALSE,NA,NA
"2860",76,"RT @DealiteIndia: Last 8 seats, Rs. 3,000/- only for #Samsung #Galaxy #Grand 2. RUSH NOW!! http://t.co/FQBHlBuXTi http://t.co/J46AfJHcEz",FALSE,0,NA,"2014-03-26 06:38:34",FALSE,NA,"448710585266348032",NA,"web","cooldelnaz",4,TRUE,FALSE,NA,NA
"2400",11,"RT @maximaxoo: #Space: bright #spiral #galaxy Messier 63, the 'Sunflower Galaxy'
http://t.co/AljucahHeu via @apod http://t.co/8SIuwmhGoV",FALSE,0,NA,"2014-03-21 23:32:49",FALSE,NA,"447153887079055362",NA,"web","andyspeirs1",66,TRUE,FALSE,NA,NA
"1277",283,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #NewYork #LosA...",FALSE,0,NA,"2014-03-17 14:33:16",FALSE,NA,"445568555380375553",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"1406",113,"RT @securityaffairs: Samsung Galaxy backdoor allows files access on the mobile's storage
http://t.co/JHWe8Ryy1B
#securityaffairs #Samsung #‚Ä¶",FALSE,0,NA,"2014-03-17 19:52:01",FALSE,NA,"445648772547108864",NA,"<a href=""http://stone.com/neue"" rel=""nofollow"">Twittelator Neue</a>","fedperez",1,TRUE,FALSE,NA,NA
"3800",127,"RT @Samsung_S5: It‚Äôs not rocket science. Just the fastest #phone we ever made http://t.co/WFBalQazBz #samsung #galaxy #android #geek http:/‚Ä¶",FALSE,0,NA,"2014-03-24 19:14:28",FALSE,NA,"448176035822321665",NA,"web","Kuwaiti95",14,TRUE,FALSE,NA,NA
"2523",36,"http://t.co/3yOJ3sYiya able to roam the galaxy from my bedroom definitely not a small step thanks @NASA #galaxy #feel5yearsold",FALSE,0,NA,"2014-03-23 22:26:28",FALSE,NA,"447861968838606848",NA,"web","Yoon_Tube",0,FALSE,FALSE,NA,NA
"2603",17,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #Miami #NewJersey",FALSE,0,NA,"2014-03-23 23:01:57",FALSE,NA,"447870897379377152",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"657",61,"RT @Samsung_S5: It‚Äôs not rocket science. Just the fastest #phone we ever made http://t.co/WFBalQazBz #samsung #galaxy #android #geek http:/‚Ä¶",FALSE,0,NA,"2014-03-19 07:44:59",FALSE,NA,"446190583426875392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gronny89",6,TRUE,FALSE,NA,NA
"4115",143,"Can you replace your #laptop with a work-friendly #tablet? There was only one way to find out. http://t.co/f8CJ6CUXlF #ipad #galaxy #surface",FALSE,0,NA,"2014-03-25 19:52:03",FALSE,NA,"448547883076550657",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","MerhabaAfrica",0,FALSE,FALSE,NA,NA
"3590",16,"Buenas noches! #me #boy #guy #man #instaguy #guyswithstyle #gay #gayboy #ootd #outfit #sun #galaxy‚Ä¶ http://t.co/7b00djASnF",FALSE,1,NA,"2014-03-23 23:04:11",FALSE,NA,"447871458719842304",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ManuHummel",0,FALSE,FALSE,NA,NA
"3786",113,"eCog Hades &amp; iCog Pluto WARRIOR GODS OF THE TABLET UNDERWORLD http://t.co/nHQ5fctUhu #iPad #Galaxy #Samsung #SXSW http://t.co/ouTO3dvIqx",FALSE,3,NA,"2014-03-24 19:24:41",FALSE,NA,"448178605386780672",NA,"web","VictorianSteam",2,FALSE,FALSE,NA,NA
"1295",2,"For some of you this is a late post but here it is anyway. #GalaxyGear #Galaxy #Gear #Watch‚Ä¶ http://t.co/qapx8QsvL8",FALSE,0,NA,"2014-03-17 23:53:54",FALSE,NA,"445709641386061824",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Buffolino",0,FALSE,FALSE,NA,NA
"2236",46,"Galaxy Note 3 Organic Leather Sleeve | PINK | http://t.co/3pDCKqRyQ1 | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-19 22:31:44",FALSE,NA,"446413739009802240",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"3016",35,"#Janette #from #bloomington #cummed #all #over #her #face [#Galaxy #escorts 592]:  http://t.co/7AjwDc5IMh",FALSE,0,NA,"2014-03-18 22:28:16",FALSE,NA,"446050482117570561",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","anauanale",0,FALSE,FALSE,NA,NA
"1145",151,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #Miami #NewJersey",FALSE,0,NA,"2014-03-17 19:01:40",FALSE,NA,"445636101945176064",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"378",81,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #Miami #NewJersey",FALSE,0,NA,"2014-03-17 21:01:39",FALSE,NA,"445666295221350400",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"3111",31,"#galaxy #dance #painting http://t.co/Av0oqMFxYf",FALSE,0,NA,"2014-03-19 22:51:00",FALSE,NA,"446418590464765952",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","kuroshineko",0,FALSE,FALSE,NA,NA
"1170",176,"samsung debuts new rugged galaxy smartphone http://t.co/YcateUqGZ2 #samsung #debuts #new #rugged #galaxy #smartphone",FALSE,0,NA,"2014-03-17 18:27:04",FALSE,NA,"445627391503659008",NA,"<a href=""https://twitter.com/vicvapor"" rel=""nofollow"">vicvapor</a>","vicvapor",0,FALSE,FALSE,NA,NA
"4104",132,"#broadly #below #galaxy http://t.co/gTunIV5wGi",FALSE,0,NA,"2014-03-25 20:20:16",FALSE,NA,"448554985522221056",NA,"web","stephenirvine99",0,FALSE,FALSE,NA,NA
"3303",24,"RT @maximaxoo: #Space: the distorted Meathook #Galaxy (NGC 2442)
http://t.co/bRNABVeq7H via @SpaceDotCom http://t.co/LbhY4sonts",FALSE,0,NA,"2014-03-20 23:10:46",FALSE,NA,"446785950182408192",NA,"web","aramackid",78,TRUE,FALSE,NA,NA
"1958",67,"Need a new phone? Unbeatable deals on #Samsung #Galaxy S4; Mega deal! http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-17 21:29:20",FALSE,NA,"445673260374847489",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"2392",3,"RT @d_lima_25: I fucking want these Ì†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏ç #galaxy #MercurialVaporIX  #CR7 #Nike #CleatOrgasm http://t.co/R7KgxObbay",FALSE,0,NA,"2014-03-21 23:45:53",FALSE,NA,"447157176340328448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChandlorP_",4,TRUE,FALSE,NA,NA
"1808",216,"#Icecream #galaxy #chocolate #chinese #Film  #ChanningTatum  perfect night in on my own!:) http://t.co/ZgyX9ko9rf",FALSE,0,NA,"2014-03-17 16:53:48",FALSE,NA,"445603922032726016",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","ShannonCiddie",0,FALSE,FALSE,NA,NA
"1506",213,"@eduanton @MarketWatch #Galaxy?? Have you lost any kind of bet?",FALSE,0,"eduanton","2014-03-17 16:57:57",FALSE,"445601626217521152","445604963923001344",18272643,"web","davidtnavarro",0,FALSE,FALSE,NA,NA
"3467",90,"My whole iPhone screen with blank ,smh. I was gon get the 5s forget that #galaxy note3 it is",FALSE,0,NA,"2014-03-21 21:39:45",FALSE,NA,"447125433193349120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","xoanyiasbeatui",0,FALSE,FALSE,NA,NA
"2293",103,"RT @maximaxoo: #Space: #Andromeda #galaxy in different wavelengths
http://t.co/akW9U8ZYlo via @sagansense http://t.co/LB4kYSn7AX",FALSE,0,NA,"2014-03-19 21:54:33",FALSE,NA,"446404383904129024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","campus_upharsin",78,TRUE,FALSE,NA,NA
"269",71,"RT @cakeoperadorset: Lashings of choccy ... Chocolate paradise #Galaxy #dorset #chocolatecake #chelsea #paradise http://t.co/P3tEFSaC7Q",FALSE,0,NA,"2014-03-18 21:02:10",FALSE,NA,"446028810837037056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emmaajayne93",4,TRUE,FALSE,NA,NA
"1948",57,"In 2 weeks come check out the #greatest #wrestler in the #Galaxy @megastarcriest as I invade east‚Ä¶ http://t.co/GP3Hn9oSy8",FALSE,0,NA,"2014-03-17 22:03:37",FALSE,NA,"445681889400344576",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MegaStarCriest",0,FALSE,FALSE,NA,NA
"3247",167,"Photo: Our spring collection arrived get the #city x #galaxy #limitededition 100% polyester tee only... http://t.co/2MabtIc9JJ",FALSE,1,NA,"2014-03-19 18:53:30",FALSE,NA,"446358821615579136",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","FROMLINY",1,FALSE,FALSE,NA,NA
"190",91,"RT @securityaffairs: Samsung Galaxy backdoor allows files access on the mobile's storage
http://t.co/JHWe8Ryy1B
#securityaffairs #Samsung #‚Ä¶",FALSE,0,NA,"2014-03-19 07:18:55",FALSE,NA,"446184024944689152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jeremiteki",1,TRUE,FALSE,NA,NA
"413",116,"Samsung Galaxy backdoor allows files access on the mobile's storage
http://t.co/JHWe8Ryy1B
#securityaffairs #Samsung #backdoor #Galaxy",FALSE,0,NA,"2014-03-17 19:49:39",FALSE,NA,"445648175521861633",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","securityaffairs",1,FALSE,FALSE,NA,NA
"131",32,"RT @CazHawk: Gots to love my phone case!!! =). 
#zombies #galaxy #awesome #keepcalm . http://t.co/kilIr7q6G6",FALSE,0,NA,"2014-03-19 10:42:24",FALSE,NA,"446235230794293248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jjhunter4",7,TRUE,FALSE,NA,NA
"174",75,"All networks, FREE phones, best tariffs, #Galaxy S4 Active; See deals now! http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-19 08:18:58",FALSE,NA,"446199133935001600",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"2553",66,"Today has been a day of mostly comfort eating #feedacold #illbegoodtomorrow  #galaxy #doritos #doughnuts",FALSE,0,NA,"2014-03-23 22:04:08",FALSE,NA,"447856345405194241",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","boxerdudge",0,FALSE,FALSE,-3.0170097,56.5000693
"4051",79,"RT @maximaxoo: #Space #Art: illustration sequence of the #MilkyWay &amp; #Andromeda #galaxy colliding ‚ñ∫ http://t.co/Qy5v76Roi7 http://t.co/vo6m‚Ä¶",FALSE,0,NA,"2014-03-25 21:55:07",FALSE,NA,"448578854974947328",NA,"web","lumia31",75,TRUE,FALSE,NA,NA
"2794",10,"Love this picture!! #galaxy #blue #pink #purple #bird #infinite #infinity #cute¬†#love http://t.co/IgLiwROaQf",FALSE,0,NA,"2014-03-26 09:38:09",FALSE,NA,"448755775834308609",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","888infinito888",0,FALSE,FALSE,NA,NA
"2636",50,"RT @tyleronemo: British Colombia CAN Richmond ¬ª http://t.co/djUhSOock5  7 Russian troops take Crimean base Crimea tyleronemo  #samsung #gal‚Ä¶",FALSE,0,NA,"2014-03-23 22:11:08",FALSE,NA,"447858106949574656",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","tfb_jack",12,TRUE,FALSE,NA,NA
"2403",14,"Galaxy Note 3 Organic Leather Sleeve | PINK | http://t.co/3pDCKqRyQ1 | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-21 23:31:56",FALSE,NA,"447153665435250689",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"2001",110,"Looking for a brand new mobile? What about #Galaxy S4 Active; #DoItNow! http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-17 20:01:36",FALSE,NA,"445651184112893953",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"724",29,"Newsnight, you lost me 1 minute in #bigbang #signal #astronomy #galaxy #lightyears #gravitationalwaves #cosmicexpansion #universe #physics",FALSE,0,NA,"2014-03-17 22:44:49",FALSE,NA,"445692258613231617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SineadOKane",0,FALSE,FALSE,-0.16401803,51.58943455
"4055",83,"RT @maximaxoo: #Space #Art: illustration sequence of the #MilkyWay &amp; #Andromeda #galaxy colliding ‚ñ∫ http://t.co/Qy5v76Roi7 http://t.co/vo6m‚Ä¶",FALSE,0,NA,"2014-03-25 21:54:25",FALSE,NA,"448578678596055041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MyYorkieBiscuit",75,TRUE,FALSE,NA,NA
"4008",36,"RT @maximaxoo: #Space #Art: illustration sequence of the #MilkyWay &amp; #Andromeda #galaxy colliding ‚ñ∫ http://t.co/Qy5v76Roi7 http://t.co/vo6m‚Ä¶",FALSE,0,NA,"2014-03-25 22:40:58",FALSE,NA,"448590390778552320",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","whitefili",75,TRUE,FALSE,NA,NA
"2758",73,"ALL HAIL eCog Hades &amp; iCog Pluto WARRIOR GODS OF THE TABLET UNDERWORLD http://t.co/nHQ5fctUhu #iPad #Galaxy #Samsung http://t.co/QbzdK7Qx6u",FALSE,2,NA,"2014-03-23 22:01:11",FALSE,NA,"447855604032217088",NA,"web","VictorianSteam",2,FALSE,FALSE,NA,NA
"1754",162,"#iran #2013 #bahrain #samsung #galaxy #s3 #haram #sayeda #Masoma #Qom #yadsh_bkhair #taken #by #me http://t.co/GudNyUqQRa",FALSE,0,NA,"2014-03-17 18:51:04",FALSE,NA,"445633431775756289",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Aghuloom1512",0,FALSE,FALSE,NA,NA
"2765",80,"RT @LincolnsBoombox: And you try not to stare at the kissing couple. That's rude! #iPad #Sony #Italy #Samsung #Galaxy #Tab #Altec",FALSE,0,NA,"2014-03-23 21:55:45",FALSE,NA,"447854234839420928",NA,"web","AdmiralWilhelm",2,TRUE,FALSE,NA,NA
"843",148,"30%off with PD30 Happy #StPatricksDay ! Enjoy this massive discount! http://t.co/LA23hF36Uf #galaxy #space #nebula http://t.co/cnzQcnrFAP",FALSE,1,NA,"2014-03-17 19:06:56",FALSE,NA,"445637423402188800",NA,"web","CavalcadeUK",0,FALSE,FALSE,NA,NA
"1195",201,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #NewYork #LosA...",FALSE,0,NA,"2014-03-17 17:33:00",FALSE,NA,"445613784770809856",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"631",35,"More hazelnuts please... ;) #Galaxy http://t.co/UdRrr0Rirs",FALSE,1,NA,"2014-03-19 09:16:51",FALSE,NA,"446213700266258432",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Ivhystrll_",0,FALSE,FALSE,NA,NA
"1088",94,"Galaxy Note 3 Organic Leather Sleeve | PINK | http://t.co/3pDCKqRyQ1 | #GalaxyNote3Sleeve #Note3Sleeve #Note3Portel #Note3Cover #Galaxy...",FALSE,0,NA,"2014-03-17 20:31:41",FALSE,NA,"445658751878836224",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","crafterei",0,FALSE,FALSE,NA,NA
"115",16,"Just so you all know, I'm on my 3rd #galaxy #s4 since Nov. 2013. I'm DONE with @SamsungMobile #defective I'm switching to Apple #iPhone #5S",FALSE,0,NA,"2014-03-19 11:51:55",FALSE,NA,"446252726008020992",NA,"web","chicagofabsteve",0,FALSE,FALSE,NA,NA
"2901",117,"#galaxy #chocolate #smoothest #sweet http://t.co/jCW9GUn5Hh",FALSE,0,NA,"2014-03-26 04:48:00",FALSE,NA,"448682759914270721",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","beapascuailagan",0,FALSE,FALSE,NA,NA
"252",54,"Unlocked iPhones &amp; Samsung Galaxy phones now available in major US cities http://t.co/u6dF1scG0b #iphone #galaxy #Miami #NewJersey",FALSE,0,NA,"2014-03-18 22:02:31",FALSE,NA,"446043998718013440",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","expertz_ca",0,FALSE,FALSE,NA,NA
"1378",85,"Addicted to purple stars... #espeon #pokemon #galaxy #magic #sailormoon http://t.co/MSWzbWWQOL",FALSE,0,NA,"2014-03-17 20:49:10",FALSE,NA,"445663154379718656",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","OlivierPapineau",0,FALSE,FALSE,NA,NA
"1403",110,"Looking for a brand new mobile? What about #Galaxy S4 Active; #DoItNow! http://t.co/JzluS0L0IJ",FALSE,0,NA,"2014-03-17 20:01:36",FALSE,NA,"445651184112893953",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"2893",109,"#LG G Flex review 
I should preface this review by saying, up until now, the biggest #phone I‚Äôve used on a daily basis is a #Galaxy",FALSE,0,NA,"2014-03-26 05:12:14",FALSE,NA,"448688859204034560",NA,"web","Gadgetmaga",0,FALSE,FALSE,NA,NA
